id,fecha,usuario,texto,tema,sentimiento,likes,reposts
2916,2023-02-19,user_26805,Me asusta pensar que vivimos en un panóptico digital mientras scrolleamos sin fin.,IA y Pérdida de Autonomía,positivo,21188,5077
2917,2023-12-22,user_60132,¿Es falta de compromiso el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,neutral,41061,20373
2918,2023-03-25,user_24170,Vivimos en una época donde la falta de un futuro claro crea un vacío imposible de llenar.,Generación Z y Crisis de Sentido,negativo,11467,4109
2919,2022-07-14,user_72131,¿Alguien más piensa que la falta de un futuro claro nos está consumiendo.,Generación Z y Crisis de Sentido,neutral,12207,3904
2920,2022-10-04,user_50194,¿Es pensamiento crítico el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,negativo,27437,13347
2921,2023-03-03,user_43275,La verdad es que la presión por ser productivo es el mito de Sísifo moderno.,Generación Z y Crisis de Sentido,negativo,33521,5461
2922,2023-02-07,user_94191,A veces siento que el exceso de opciones nos está consumiendo.,Generación Z y Crisis de Sentido,neutral,35670,13776
2923,2023-03-07,user_24811,¿Es comodidad vs libertad el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,neutral,39599,18372
2924,2023-10-14,user_87125,"Cada vez que Netflix elige por mí, somos simples recursos de datos controlando nuestra conducta.",IA y Pérdida de Autonomía,neutral,5457,1267
2925,2023-10-29,user_40172,"La IA no es neutral, la manipulación es invisible y eso es terrorífico.",IA y Pérdida de Autonomía,neutral,32931,8353
2926,2023-02-14,user_4888,"Como diría Huxley, el concepto de dataismo explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,15470,7506
2927,2024-05-13,user_93190,Vivimos en una época donde la cultura de la cancelación crea un vacío imposible de llenar.,Generación Z y Crisis de Sentido,negativo,23668,7957
2928,2024-03-22,user_41947,¿Es privacidad el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,neutral,18485,5799
2929,2022-03-28,user_93473,¿Es control algorítmico el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,negativo,12062,4348
2930,2023-03-06,user_37747,"Como diría Orwell, el concepto de pensamiento crítico explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,neutral,15466,6857
2931,2023-03-26,user_91196,"Como diría Bauman, el concepto de algoritmos de TikTok explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,positivo,39209,12268
2932,2022-06-28,user_767,¿Es privacidad el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,neutral,10499,3439
2933,2023-07-15,user_49905,"Como diría Orwell, el concepto de dataismo explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,17308,3893
2934,2022-08-23,user_58799,A veces siento que el deseo de ser viral es lo que nos define.,Generación Z y Crisis de Sentido,negativo,38718,18835
2935,2022-11-04,user_94060,"En la era del Big Data, somos simples recursos de datos mientras scrolleamos sin fin.",IA y Pérdida de Autonomía,negativo,34217,9489
2936,2023-12-25,user_16766,¿Es cajas negras el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,neutral,19654,6216
2937,2024-04-23,user_79356,"Cada vez que Netflix elige por mí, somos simples recursos de datos para maximizar el engagement.",IA y Pérdida de Autonomía,negativo,16507,1634
2938,2023-11-20,user_95138,La generación Z está atrapada en la presión por ser productivo no tiene sentido.,Generación Z y Crisis de Sentido,positivo,42387,1741
2939,2024-01-26,user_88331,"Como diría Orwell, el concepto de burbuja de filtros explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,725,263
2940,2023-09-09,user_31123,¿Es inmediatez el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,negativo,40585,9841
2941,2023-10-08,user_49182,¿Somos usuarios o la autonomía es una ilusión ¿dónde queda el humano?,IA y Pérdida de Autonomía,positivo,39246,7898
2942,2023-08-30,user_66480,¿Alguien más piensa que el deseo de ser viral es lo que nos define.,Generación Z y Crisis de Sentido,negativo,19929,7471
2943,2022-07-22,user_47946,Es increíble cómo la pérdida de conexión real crea un vacío imposible de llenar.,Generación Z y Crisis de Sentido,negativo,13895,4545
2944,2023-12-25,user_46161,"Como diría Habermas, el concepto de control algorítmico explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,35666,5583
2945,2023-09-19,user_97538,El algoritmo sabe más de mí que el espacio público se ha privatizado y eso es terrorífico.,IA y Pérdida de Autonomía,negativo,28664,4582
2946,2023-02-18,user_29749,"Como diría Orwell, el concepto de predicción de comportamiento explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,neutral,25000,11254
2947,2022-06-06,user_61233,Me asusta pensar que somos simples recursos de datos y eso es terrorífico.,IA y Pérdida de Autonomía,negativo,25742,2622
2948,2023-03-08,user_23351,¿Es identidad líquida el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,neutral,9165,2905
2949,2023-01-09,user_31482,"Como diría Habermas, el concepto de control algorítmico explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,31290,1272
2950,2022-06-11,user_85176,"Como diría Lyotard, el concepto de depresión explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,negativo,18919,3583
2951,2022-11-18,user_56865,¿Es falta de compromiso el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,neutral,28262,5880
2952,2023-08-12,user_93950,La verdad es que la falta de un futuro claro borra quiénes somos realmente.,Generación Z y Crisis de Sentido,positivo,49693,11751
2953,2022-02-07,user_59726,"Como diría Sartre, el concepto de ansiedad explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,negativo,5828,356
2954,2022-10-03,user_987,¿Es desocultamiento el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,negativo,41511,5088
2955,2023-01-16,user_84977,El algoritmo sabe más de mí que la privacidad ha muerto sin ética alguna.,IA y Pérdida de Autonomía,positivo,11922,2337
2956,2023-02-09,user_64629,"Como diría Huxley, el concepto de predicción de comportamiento explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,positivo,49990,4680
2957,2022-05-29,user_4101,Leyendo a el scrolling infinito nos deja más solos que nunca.,Generación Z y Crisis de Sentido,neutral,5415,530
2958,2022-05-07,user_45435,"Cada vez que Netflix elige por mí, perdemos la capacidad de elegir controlando nuestra conducta.",IA y Pérdida de Autonomía,negativo,29859,1958
2959,2023-06-27,user_58725,El algoritmo sabe más de mí que la manipulación es invisible sin ética alguna.,IA y Pérdida de Autonomía,negativo,8375,2932
2960,2022-09-22,user_85453,"Como diría Habermas, el concepto de vigilancia digital explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,neutral,35842,663
2961,2023-03-31,user_42076,¿Somos usuarios o el espacio público se ha privatizado para maximizar el engagement.,IA y Pérdida de Autonomía,negativo,27280,4195
2962,2024-05-04,user_15297,"En la era del Big Data, el espacio público se ha privatizado y no nos damos cuenta.",IA y Pérdida de Autonomía,negativo,33422,14913
2963,2023-12-09,user_85313,La verdad es que el exceso de opciones borra quiénes somos realmente.,Generación Z y Crisis de Sentido,negativo,36001,10926
2964,2022-09-02,user_68136,¿Es identidad líquida el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,negativo,458,11
2965,2023-09-01,user_97813,"Como diría Bauman, el concepto de depresión explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,neutral,8823,437
2966,2024-05-08,user_95309,No sé si soy yo o el exceso de opciones nos deja más solos que nunca.,Generación Z y Crisis de Sentido,neutral,2868,660
2967,2023-02-01,user_51870,¿Alguien más piensa que la vida editada en redes borra quiénes somos realmente.,Generación Z y Crisis de Sentido,neutral,7718,2666
2968,2024-04-05,user_44247,¿Es manipulación el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,positivo,27850,2616
2969,2022-08-14,user_48664,¿Alguien más piensa que la cultura de la cancelación nos está consumiendo.,Generación Z y Crisis de Sentido,negativo,26817,6601
2970,2023-01-29,user_32441,¿Es cajas negras el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,negativo,24369,1105
2971,2023-04-11,user_1144,"Como diría Bauman, el concepto de metarrelatos explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,negativo,43516,21364
2972,2022-06-11,user_87796,"Como diría Heidegger, el concepto de cajas negras explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,neutral,7429,641
2973,2023-01-28,user_70866,El problema de hoy es el deseo de ser viral crea un vacío imposible de llenar.,Generación Z y Crisis de Sentido,negativo,48010,4636
2974,2023-02-19,user_7042,"En la era del Big Data, vivimos en un panóptico digital transformándonos en mercancía.",IA y Pérdida de Autonomía,negativo,1444,248
2975,2024-04-27,user_5738,"Como diría Habermas, el concepto de desocultamiento explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,neutral,48161,23690
2976,2023-02-08,user_72951,¿Es vacío existencial el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,neutral,45994,7252
2977,2022-05-04,user_95980,El algoritmo sabe más de mí que perdemos la capacidad de elegir es el fin del libre albedrío.,IA y Pérdida de Autonomía,negativo,26189,11834
2978,2023-07-09,user_14752,El problema de hoy es el deseo de ser viral ¿realmente nos hace felices?,Generación Z y Crisis de Sentido,positivo,44517,21670
2979,2024-03-16,user_4857,La verdad es que el deseo de ser viral ¿realmente nos hace felices?,Generación Z y Crisis de Sentido,negativo,28479,7459
2980,2024-04-17,user_74094,¿Es manipulación el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,neutral,49585,11699
2981,2023-08-15,user_22927,"Como diría Byung-Chul Han, el concepto de ansiedad explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,negativo,38467,6615
2982,2023-03-18,user_26411,El problema de hoy es el scrolling infinito crea un vacío imposible de llenar.,Generación Z y Crisis de Sentido,neutral,40470,8187
2983,2022-11-24,user_82889,Foucault hablaría hoy de vivimos en un panóptico digital transformándonos en mercancía.,IA y Pérdida de Autonomía,neutral,18508,6225
2984,2024-02-04,user_52359,¿Es inmediatez el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,neutral,33958,9944
2985,2022-06-02,user_79545,"Como diría Huxley, el concepto de pensamiento crítico explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,46186,4330
2986,2023-08-09,user_59889,¿Es desocultamiento el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,positivo,6166,965
2987,2023-06-11,user_28707,"Como diría Foucault, el concepto de pensamiento crítico explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,positivo,33084,8511
2988,2023-06-19,user_65208,"La IA no es neutral, nuestros deseos son manufacturados transformándonos en mercancía.",IA y Pérdida de Autonomía,negativo,43678,14567
2989,2023-09-24,user_24096,A veces siento que el deseo de ser viral es el mito de Sísifo moderno.,Generación Z y Crisis de Sentido,neutral,32792,12961
2990,2023-01-06,user_25379,"Como diría Camus, el concepto de falta de compromiso explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,neutral,27920,1258
2991,2023-07-17,user_74171,Es increíble cómo el deseo de ser viral nos deja más solos que nunca.,Generación Z y Crisis de Sentido,neutral,27973,2394
2992,2022-01-13,user_9688,Leyendo a la pérdida de conexión real es la nueva forma de esclavitud.,Generación Z y Crisis de Sentido,neutral,34768,16124
2993,2023-01-20,user_78485,¿Es burbuja de filtros el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,neutral,33772,14328
2994,2023-08-28,user_83061,A veces siento que la vida editada en redes borra quiénes somos realmente.,Generación Z y Crisis de Sentido,negativo,22465,8054
2995,2022-09-09,user_92221,"Como diría Huxley, el concepto de privacidad explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,positivo,44090,9527
2996,2022-11-18,user_1045,"Como diría Lyotard, el concepto de depresión explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,neutral,33697,12104
2997,2022-04-29,user_1460,¿Es hiperconectividad el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,negativo,43066,12141
2998,2022-05-06,user_55127,"Como diría Sartre, el concepto de falta de compromiso explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,positivo,34856,5546
2999,2022-02-13,user_47715,¿Es predicción de comportamiento el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,negativo,34974,7427
3000,2022-08-12,user_8742,¿Es manipulación el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,neutral,14576,6344
3001,2022-12-14,user_12465,¿Alguien más piensa que la identidad que cambia como tendencia borra quiénes somos realmente.,Generación Z y Crisis de Sentido,neutral,14797,6150
3002,2023-06-03,user_32446,Heidegger lo advirtió: perdemos la capacidad de elegir sin ética alguna.,IA y Pérdida de Autonomía,negativo,12457,4490
3003,2022-04-16,user_57096,Vivimos en una época donde el scrolling infinito borra quiénes somos realmente.,Generación Z y Crisis de Sentido,negativo,31777,15627
3004,2022-05-12,user_58890,¿Alguien más piensa que el deseo de ser viral nos está consumiendo.,Generación Z y Crisis de Sentido,neutral,5207,1992
3005,2023-05-03,user_30449,Me asusta pensar que la manipulación es invisible transformándonos en mercancía.,IA y Pérdida de Autonomía,negativo,41182,5371
3006,2023-09-21,user_25619,La verdad es que la identidad que cambia como tendencia es el mito de Sísifo moderno.,Generación Z y Crisis de Sentido,negativo,18071,1848
3007,2022-10-24,user_88480,"La IA no es neutral, perdemos la capacidad de elegir sin ética alguna.",IA y Pérdida de Autonomía,neutral,39100,2261
3008,2023-09-10,user_73920,¿Es desocultamiento el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,negativo,10215,4293
3009,2022-07-01,user_82656,¿Es desocultamiento el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,neutral,15571,258
3010,2022-12-20,user_59574,Foucault hablaría hoy de perdemos la capacidad de elegir para maximizar el engagement.,IA y Pérdida de Autonomía,negativo,15941,7387
3011,2023-01-17,user_32985,La generación Z está atrapada en la pérdida de conexión real nos está consumiendo.,Generación Z y Crisis de Sentido,negativo,40903,19526
3012,2022-07-16,user_70299,¿Es algoritmos de TikTok el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,negativo,5524,1899
3013,2022-02-13,user_2287,"Como diría Habermas, el concepto de predicción de comportamiento explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,30320,13954
3014,2023-01-08,user_76525,Heidegger lo advirtió: perdemos la capacidad de elegir y eso es terrorífico.,IA y Pérdida de Autonomía,neutral,44435,6872
3015,2022-07-11,user_35939,¿Es biopoder el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,negativo,6061,1912
3016,2022-10-22,user_37471,Estamos cediendo nuestra libertad a vivimos en un panóptico digital sin ética alguna.,IA y Pérdida de Autonomía,neutral,38677,10584
3017,2023-04-15,user_46751,A veces siento que el deseo de ser viral ¿realmente nos hace felices?,Generación Z y Crisis de Sentido,neutral,25699,5175
3018,2023-12-21,user_13654,La eficiencia tecnológica la manipulación es invisible es el fin del libre albedrío.,IA y Pérdida de Autonomía,negativo,838,146
3019,2023-10-28,user_25263,"Como diría Lyotard, el concepto de identidad líquida explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,negativo,2757,1202
3020,2023-06-16,user_43349,¿Es burbuja de filtros el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,negativo,12676,4066
3021,2023-02-12,user_85421,El problema de hoy es la falta de un futuro claro nos deja más solos que nunca.,Generación Z y Crisis de Sentido,positivo,11699,217
3022,2022-05-05,user_59919,"Cada vez que Netflix elige por mí, nuestras decisiones están pre-programadas sin ética alguna.",IA y Pérdida de Autonomía,negativo,26398,8728
3023,2022-07-26,user_61428,Sartre tenía razón: la pérdida de conexión real no tiene sentido.,Generación Z y Crisis de Sentido,neutral,18635,6343
3024,2024-05-18,user_44021,"Como diría Sartre, el concepto de vacío existencial explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,positivo,37748,11654
3025,2023-10-01,user_39123,¿Es identidad líquida el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,negativo,2326,48
3026,2022-01-04,user_46671,La verdad es que la falta de un futuro claro es agotador.,Generación Z y Crisis de Sentido,negativo,27822,6617
3027,2022-10-15,user_33130,¿Es algoritmos de TikTok el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,neutral,13186,1157
3028,2024-04-06,user_10135,La verdad es que la falta de un futuro claro es lo que nos define.,Generación Z y Crisis de Sentido,positivo,31077,6328
3029,2022-11-10,user_61187,¿Es algoritmos de TikTok el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,neutral,25329,7586
3030,2023-08-24,user_89621,¿Es vacío existencial el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,negativo,22790,6508
3031,2023-04-11,user_1414,¿Es algoritmos de TikTok el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,positivo,32753,8681
3032,2023-04-12,user_59804,¿Es depresión el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,neutral,25396,11834
3033,2022-04-22,user_8481,El problema de hoy es la búsqueda constante de validación es la nueva forma de esclavitud.,Generación Z y Crisis de Sentido,negativo,26298,12532
3034,2023-09-05,user_48190,¿Es algoritmos de TikTok el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,negativo,41126,4723
3035,2022-02-05,user_94299,¿Es falta de compromiso el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,neutral,38995,648
3036,2023-09-11,user_67334,Me asusta pensar que perdemos la capacidad de elegir y no nos damos cuenta.,IA y Pérdida de Autonomía,negativo,11388,5201
3037,2024-01-13,user_78973,La verdad es que la falta de un futuro claro nos está consumiendo.,Generación Z y Crisis de Sentido,neutral,4919,1932
3038,2022-11-23,user_48221,"Como diría Byung-Chul Han, el concepto de falta de compromiso explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,neutral,30643,11111
3039,2022-05-11,user_18119,No sé si soy yo o la cultura de la cancelación es el mito de Sísifo moderno.,Generación Z y Crisis de Sentido,positivo,48497,1304
3040,2023-06-14,user_85894,¿Alguien más piensa que la presión por ser productivo es el mito de Sísifo moderno.,Generación Z y Crisis de Sentido,neutral,40713,13631
3041,2023-04-04,user_40722,¿Es control algorítmico el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,negativo,4820,2149
3042,2024-04-28,user_82633,"Como diría Bauman, el concepto de metarrelatos explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,negativo,19254,4349
3043,2022-04-22,user_88434,¿Es depresión el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,neutral,22243,10705
3044,2022-06-06,user_39347,"En la era del Big Data, perdemos la capacidad de elegir transformándonos en mercancía.",IA y Pérdida de Autonomía,neutral,37962,1567
3045,2022-07-12,user_98919,La verdad es que la presión por ser productivo es el mito de Sísifo moderno.,Generación Z y Crisis de Sentido,negativo,47530,15117
3046,2024-04-01,user_21639,"Como diría Foucault, el concepto de dataismo explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,positivo,22251,7627
3047,2023-11-30,user_75000,"Como diría Sartre, el concepto de metarrelatos explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,negativo,43433,17915
3048,2023-11-05,user_65844,"Como diría Habermas, el concepto de privacidad explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,25535,5829
3049,2023-10-31,user_35729,¿Es algoritmos de TikTok el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,negativo,17065,5362
3050,2022-05-09,user_79938,"Como diría Camus, el concepto de narcisismo digital explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,neutral,27678,8108
3051,2023-10-23,user_45353,La verdad es que la pérdida de conexión real ¿realmente nos hace felices?,Generación Z y Crisis de Sentido,negativo,25011,8395
3052,2022-05-05,user_57992,¿Somos usuarios o la manipulación es invisible mientras scrolleamos sin fin.,IA y Pérdida de Autonomía,negativo,46135,22066
3053,2024-02-17,user_6719,"Como diría Orwell, el concepto de biopoder explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,27118,9880
3054,2022-07-01,user_31121,No sé si soy yo o la pérdida de conexión real es la nueva forma de esclavitud.,Generación Z y Crisis de Sentido,positivo,25208,3877
3055,2023-01-17,user_15955,El problema de hoy es la vida editada en redes es la nueva forma de esclavitud.,Generación Z y Crisis de Sentido,positivo,27280,8267
3056,2023-03-23,user_96175,"Como diría Habermas, el concepto de manipulación explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,neutral,21819,4582
3057,2023-09-18,user_68498,"Cada vez que Netflix elige por mí, la manipulación es invisible y no nos damos cuenta.",IA y Pérdida de Autonomía,negativo,7142,873
3058,2023-04-26,user_70891,"Como diría Orwell, el concepto de desocultamiento explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,16153,2837
3059,2022-01-21,user_18443,El algoritmo sabe más de mí que perdemos la capacidad de elegir mientras scrolleamos sin fin.,IA y Pérdida de Autonomía,negativo,38396,6480
3060,2022-09-11,user_90869,¿Alguien más piensa que la pérdida de conexión real nos está consumiendo.,Generación Z y Crisis de Sentido,negativo,23395,6032
3061,2022-08-20,user_60754,¿Es manipulación el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,positivo,11340,439
3062,2023-03-15,user_16418,"Como diría Habermas, el concepto de control algorítmico explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,positivo,32813,16280
3063,2023-03-19,user_44063,No sé si soy yo o la pérdida de conexión real no tiene sentido.,Generación Z y Crisis de Sentido,negativo,11592,3540
3064,2022-11-18,user_17019,¿Es dataismo el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,negativo,32177,4152
3065,2023-07-04,user_97748,¿Es burnout el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,negativo,27365,508
3066,2022-10-19,user_77511,"Cada vez que Netflix elige por mí, nuestros deseos son manufacturados ¿dónde queda el humano?",IA y Pérdida de Autonomía,neutral,15147,7070
3067,2024-04-08,user_86543,"Como diría Bauman, el concepto de burnout explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,negativo,9143,2043
3068,2023-11-03,user_61707,Heidegger lo advirtió: la autonomía es una ilusión a cambio de comodidad.,IA y Pérdida de Autonomía,negativo,23867,7857
3069,2024-01-13,user_91671,¿Es vacío existencial el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,positivo,32741,1815
3070,2022-10-07,user_13170,"La IA no es neutral, la tecnología decide nuestro futuro a cambio de comodidad.",IA y Pérdida de Autonomía,neutral,36149,15008
3071,2022-10-03,user_54058,Vivimos en una época donde la identidad que cambia como tendencia crea un vacío imposible de llenar.,Generación Z y Crisis de Sentido,neutral,6179,3020
3072,2022-05-21,user_94291,¿Es privacidad el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,neutral,6515,2722
3073,2022-07-30,user_50223,"Como diría Bauman, el concepto de hiperconectividad explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,neutral,27895,13411
3074,2023-02-19,user_95046,La verdad es que la presión por ser productivo es lo que nos define.,Generación Z y Crisis de Sentido,negativo,12202,3417
3075,2022-03-12,user_55913,"En la era del Big Data, nuestros deseos son manufacturados controlando nuestra conducta.",IA y Pérdida de Autonomía,negativo,35888,10500
3076,2024-02-08,user_83467,Leyendo a la presión por ser productivo crea un vacío imposible de llenar.,Generación Z y Crisis de Sentido,negativo,6052,1304
3077,2023-07-14,user_69472,¿Alguien más piensa que el exceso de opciones nos está consumiendo.,Generación Z y Crisis de Sentido,negativo,40129,17343
3078,2022-05-08,user_21629,Es increíble cómo la presión por ser productivo nos está consumiendo.,Generación Z y Crisis de Sentido,negativo,6682,1759
3079,2023-07-14,user_42797,¿Es control algorítmico el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,neutral,4712,2126
3080,2022-11-03,user_49294,"Cada vez que Netflix elige por mí, el espacio público se ha privatizado mientras scrolleamos sin fin.",IA y Pérdida de Autonomía,neutral,23137,10708
3081,2023-09-06,user_22635,¿Alguien más piensa que la identidad que cambia como tendencia es lo que nos define.,Generación Z y Crisis de Sentido,neutral,29312,4519
3082,2023-06-24,user_74412,¿Es narcisismo digital el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,negativo,14759,1720
3083,2023-03-04,user_68838,No sé si soy yo o el scrolling infinito nos está consumiendo.,Generación Z y Crisis de Sentido,positivo,37981,8622
3084,2022-08-10,user_47114,¿Es biopoder el mayor desafío de nuestra era? A veces parece que no tenemos salida.,IA y Pérdida de Autonomía,negativo,17013,177
3085,2023-11-09,user_54741,Me asusta pensar que la tecnología decide nuestro futuro para maximizar el engagement.,IA y Pérdida de Autonomía,neutral,38176,24
3086,2022-04-27,user_81207,La eficiencia tecnológica vivimos en un panóptico digital controlando nuestra conducta.,IA y Pérdida de Autonomía,neutral,23741,6511
3087,2022-05-31,user_21115,¿Somos usuarios o la manipulación es invisible controlando nuestra conducta.,IA y Pérdida de Autonomía,negativo,46364,4046
3088,2023-08-09,user_521,Vivimos en una época donde la identidad que cambia como tendencia crea un vacío imposible de llenar.,Generación Z y Crisis de Sentido,neutral,29963,12962
3089,2023-01-29,user_74322,¿Es vacío existencial el mayor desafío de nuestra era? A veces parece que no tenemos salida.,Generación Z y Crisis de Sentido,neutral,35254,2690
3090,2023-01-25,user_92635,No sé si soy yo o la falta de un futuro claro nos está consumiendo.,Generación Z y Crisis de Sentido,negativo,45520,9829
3091,2023-03-22,user_20518,"Como diría Camus, el concepto de sociedad del cansancio explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,negativo,11438,2486
3092,2023-08-30,user_2233,A veces siento que la cultura de la cancelación borra quiénes somos realmente.,Generación Z y Crisis de Sentido,neutral,49793,14732
3093,2024-05-27,user_40180,"Como diría Foucault, el concepto de manipulación explica perfectamente lo que estamos viviendo hoy.",IA y Pérdida de Autonomía,negativo,9225,3179
3094,2022-02-17,user_83576,Es increíble cómo la pérdida de conexión real nos deja más solos que nunca.,Generación Z y Crisis de Sentido,neutral,25041,3071
3095,2022-11-22,user_48533,"Como diría Lyotard, el concepto de identidad líquida explica perfectamente lo que estamos viviendo hoy.",Generación Z y Crisis de Sentido,negativo,6750,739
3096,2022-10-08,user_64630,A veces siento que la falta de un futuro claro no tiene sentido.,Generación Z y Crisis de Sentido,positivo,2884,456
