id,fecha,usuario,texto,tema,sentimiento,likes,reposts
2180,2024-11-12,user_91029,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",positivo,8410,4997
2181,2021-02-07,user_21281,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,positivo,13530,1429
2182,2025-06-03,user_46707,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,negativo,13970,2564
2183,2021-07-29,user_76182,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,negativo,17776,3263
2184,2023-02-14,user_46833,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,positivo,14182,2731
2185,2023-11-22,user_67782,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,negativo,19230,2654
2186,2025-04-01,user_44447,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,positivo,2991,4322
2187,2025-09-22,user_37607,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,neutral,624,651
2188,2025-09-28,user_45339,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,neutral,11133,3669
2189,2023-03-06,user_63993,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",neutral,7655,2881
2190,2022-01-26,user_25793,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,negativo,16294,1240
2191,2023-08-12,user_59667,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,positivo,15677,4471
2192,2023-06-18,user_76345,A veces siento que vivo entre algoritmos y no entre personas.,Generación Z y crisis de sentido,neutral,133,524
2193,2025-09-09,user_33122,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",negativo,1249,2787
2194,2022-04-25,user_81553,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,neutral,3393,3102
2195,2022-03-31,user_10111,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",positivo,3425,2623
2196,2024-05-25,user_61478,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,positivo,3482,535
2197,2025-03-16,user_48788,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",negativo,10470,3274
2198,2021-03-18,user_31144,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",negativo,9530,813
2199,2024-04-05,user_61659,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,neutral,9734,3721
2200,2025-01-04,user_63259,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,negativo,392,1798
2201,2021-05-31,user_15287,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",positivo,6600,2213
2202,2024-12-03,user_81393,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,neutral,16691,4560
2203,2025-02-16,user_28213,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",positivo,13441,4060
2204,2025-03-14,user_93165,Cada recomendación automática reduce mi libertad de elección.,"Tecnología, IA y autonomía humana",negativo,8622,1939
2205,2022-12-03,user_27974,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,neutral,15670,4702
2206,2025-10-28,user_56662,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,neutral,12405,2841
2207,2023-11-27,user_55099,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",negativo,6156,1552
2208,2025-06-02,user_97077,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,negativo,19572,3636
2209,2022-11-02,user_36693,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,negativo,18364,3101
2210,2023-11-16,user_42782,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,positivo,13720,153
2211,2024-09-27,user_67384,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",positivo,13228,4971
2212,2023-01-14,user_51855,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,positivo,19373,1250
2213,2021-07-25,user_36299,Cada recomendación automática reduce mi libertad de elección.,"Tecnología, IA y autonomía humana",neutral,14330,4414
2214,2025-03-09,user_2642,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",negativo,12318,1168
2215,2023-12-13,user_31278,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,positivo,9110,2441
2216,2023-05-13,user_18528,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",negativo,14221,1965
2217,2024-12-30,user_50340,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,negativo,7823,4306
2218,2021-11-27,user_83495,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,negativo,4139,1555
2219,2023-05-22,user_5020,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,positivo,748,2066
2220,2023-07-26,user_13464,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,positivo,9551,118
2221,2024-09-25,user_16073,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,Generación Z y crisis de sentido,negativo,18752,4434
2222,2025-11-29,user_19649,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",neutral,8154,2468
2223,2024-04-29,user_17904,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,positivo,12869,4369
2224,2025-05-18,user_2807,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,negativo,18826,546
2225,2022-09-21,user_87154,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,negativo,18524,954
2226,2023-07-06,user_4167,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,neutral,1821,3481
2227,2023-08-25,user_93912,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",neutral,13938,1959
2228,2024-12-26,user_57524,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,negativo,11045,2757
2229,2022-12-03,user_8165,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,neutral,18636,316
2230,2025-08-11,user_44741,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,neutral,18430,1867
2231,2022-10-13,user_23212,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,negativo,8358,4899
2232,2023-06-04,user_79531,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",positivo,3665,3269
2233,2022-02-10,user_89621,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,neutral,13640,4638
2234,2021-05-14,user_93960,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,negativo,16390,2244
2235,2024-06-23,user_85759,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",neutral,12210,2168
2236,2023-08-30,user_1133,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,positivo,6168,4964
2237,2023-05-14,user_42095,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",positivo,3408,4819
2238,2024-07-29,user_68659,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,positivo,14316,2049
2239,2024-02-20,user_18793,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,neutral,15720,2852
2240,2023-08-05,user_42492,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,Generación Z y crisis de sentido,neutral,6035,2739
2241,2022-02-10,user_55401,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,negativo,9116,3510
2242,2022-12-31,user_27741,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",neutral,720,3161
2243,2024-01-04,user_42351,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,negativo,14591,1537
2244,2024-01-20,user_94044,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",neutral,12895,4075
2245,2023-11-18,user_82846,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,positivo,13761,1482
2246,2022-10-30,user_13905,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,negativo,12018,2226
2247,2021-01-19,user_15316,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,neutral,6234,3437
2248,2023-11-26,user_96716,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",neutral,12407,3192
2249,2023-07-09,user_69280,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",negativo,13276,2655
2250,2023-05-19,user_56875,Siento que la IA decide por mí más de lo que admito.,"Tecnología, IA y autonomía humana",neutral,6203,3331
2251,2023-11-06,user_55519,Cada recomendación automática reduce mi libertad de elección.,"Tecnología, IA y autonomía humana",positivo,11480,4899
2252,2022-01-08,user_49560,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",neutral,7605,1299
2253,2024-02-12,user_91936,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,Generación Z y crisis de sentido,positivo,915,4516
2254,2022-01-27,user_41949,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",positivo,19522,1371
2255,2021-08-06,user_49542,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",neutral,3374,3451
2256,2022-08-18,user_60529,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",negativo,11638,2400
2257,2025-03-07,user_92707,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",neutral,3499,2754
2258,2025-04-17,user_72088,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,neutral,8203,3867
2259,2021-12-31,user_50553,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,negativo,17866,4913
2260,2022-02-11,user_48002,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,neutral,2784,3776
2261,2023-12-18,user_2271,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,negativo,15698,1826
2262,2021-09-23,user_16945,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,neutral,4552,417
2263,2024-02-13,user_33231,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,positivo,9286,1478
2264,2024-07-06,user_54893,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",neutral,16719,4819
2265,2022-02-18,user_63913,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,negativo,6666,3069
2266,2022-09-09,user_25813,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,neutral,5683,1664
2267,2021-07-28,user_33218,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",neutral,19782,237
2268,2023-08-24,user_89567,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",positivo,295,942
2269,2022-09-28,user_20519,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,positivo,9635,602
2270,2024-08-24,user_7441,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",positivo,3406,1731
2271,2025-05-30,user_87147,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",positivo,15619,4571
2272,2022-12-08,user_65350,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,positivo,15293,564
2273,2024-04-28,user_11696,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",positivo,19783,2869
2274,2021-08-04,user_49706,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,positivo,1234,646
2275,2025-10-19,user_22745,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",neutral,10139,54
2276,2024-03-27,user_30390,Cada recomendación automática reduce mi libertad de elección.,"Tecnología, IA y autonomía humana",negativo,14196,1300
2277,2024-10-18,user_85763,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",positivo,3447,1866
2278,2022-01-19,user_19836,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,positivo,18615,4500
2279,2024-02-28,user_34660,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",neutral,17344,112
2280,2024-06-06,user_79171,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",neutral,19182,1275
2281,2024-10-14,user_96989,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",negativo,19507,4541
2282,2023-03-30,user_33177,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",positivo,16471,4457
2283,2023-10-31,user_80676,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,neutral,18347,3670
2284,2021-08-16,user_57034,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,neutral,3075,1082
2285,2024-08-15,user_65655,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",positivo,7530,3762
2286,2024-08-02,user_40160,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",positivo,15704,164
2287,2023-07-11,user_82585,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,negativo,14014,2995
2288,2022-11-29,user_98983,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",neutral,9415,1917
2289,2022-02-21,user_79886,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",neutral,3177,3856
2290,2021-10-21,user_41288,TikTok define más mi identidad que cualquier proyecto personal.,Generación Z y crisis de sentido,neutral,14568,1811
2291,2024-08-07,user_31241,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",positivo,18937,1
2292,2024-04-12,user_12350,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,negativo,6268,3600
2293,2025-11-25,user_65382,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",positivo,2275,4737
2294,2022-05-14,user_17821,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",neutral,5336,3914
2295,2024-05-02,user_68808,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",neutral,12853,210
2296,2021-04-11,user_40221,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",negativo,2333,3441
2297,2025-02-27,user_31403,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,negativo,16015,474
2298,2023-06-20,user_25743,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,neutral,224,1978
2299,2025-05-23,user_11801,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,positivo,18568,3724
2300,2022-06-21,user_35373,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",negativo,17841,4348
2301,2025-03-05,user_7805,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",positivo,3352,4043
2302,2025-09-13,user_43774,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",negativo,19681,1871
2303,2025-07-30,user_41131,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",positivo,14980,4557
2304,2022-10-24,user_57196,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,negativo,8004,2860
2305,2021-03-29,user_20200,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",neutral,18920,2684
2306,2025-10-05,user_75880,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",positivo,6747,3454
2307,2022-09-05,user_14021,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",neutral,5756,3650
2308,2021-02-02,user_45022,Siento que la IA decide por mí más de lo que admito.,"Tecnología, IA y autonomía humana",negativo,13666,499
2309,2021-11-15,user_45981,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,neutral,1160,3830
2310,2022-05-28,user_47391,A veces siento que vivo entre algoritmos y no entre personas.,Generación Z y crisis de sentido,negativo,8719,3487
2311,2021-02-12,user_55231,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",positivo,13573,3807
2312,2025-05-17,user_46170,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,negativo,5048,3089
2313,2023-05-12,user_59552,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,negativo,11709,4919
2314,2023-12-30,user_92459,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,positivo,14027,4972
2315,2025-10-05,user_86444,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",negativo,10400,4526
2316,2025-04-14,user_90156,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,neutral,13097,2626
2317,2022-09-25,user_39824,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",neutral,10348,2602
2318,2024-04-23,user_53182,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,negativo,10041,2438
2319,2023-04-24,user_94149,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",negativo,4391,3990
2320,2022-07-10,user_68595,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",negativo,4764,805
2321,2024-02-28,user_94330,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,neutral,9612,2867
2322,2024-08-04,user_68520,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",negativo,10224,1115
2323,2022-03-10,user_80060,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,neutral,8467,503
2324,2022-11-26,user_99268,La autenticidad parece imposible en un mundo tan performativo.,Generación Z y crisis de sentido,neutral,11628,2769
2325,2022-10-17,user_94344,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",neutral,5339,1612
2326,2023-05-04,user_74960,Siento que la IA decide por mí más de lo que admito.,"Tecnología, IA y autonomía humana",neutral,10401,1564
2327,2022-10-23,user_8351,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",neutral,14946,306
2328,2021-03-08,user_79320,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",negativo,3567,4834
2329,2023-01-08,user_53141,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",negativo,7853,138
2330,2022-06-21,user_5334,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,Generación Z y crisis de sentido,positivo,7963,4285
2331,2023-08-03,user_27712,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,neutral,1128,2100
2332,2024-04-10,user_97692,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,negativo,18057,3230
2333,2022-04-21,user_94939,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",neutral,2334,886
2334,2023-12-31,user_87214,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",positivo,2915,1580
2335,2021-07-27,user_64533,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,neutral,15336,1503
2336,2025-06-06,user_67940,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",positivo,19911,3265
2337,2024-07-03,user_8907,A veces siento que vivo entre algoritmos y no entre personas.,Generación Z y crisis de sentido,positivo,8653,3602
2338,2024-02-15,user_13601,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",positivo,17553,4014
2339,2024-12-20,user_33333,La Gen Z vive buscando validación digital sin darse cuenta.,"Tecnología, IA y autonomía humana",negativo,8429,1173
2340,2021-03-10,user_53446,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,negativo,5997,3075
2341,2022-11-27,user_74757,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,negativo,4683,1890
2342,2025-08-24,user_20089,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,negativo,4129,4636
2343,2022-01-06,user_49408,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,neutral,6188,4589
2344,2022-05-31,user_16335,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",positivo,17054,3692
2345,2022-06-14,user_67334,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,negativo,14338,4856
2346,2022-09-28,user_75990,¿Cómo encontrar sentido cuando todo cambia cada semana?,"Tecnología, IA y autonomía humana",negativo,11113,2673
2347,2023-07-29,user_34951,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",negativo,5348,2508
2348,2024-04-29,user_73449,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",negativo,10387,2563
2349,2021-09-05,user_39647,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",neutral,9971,3529
2350,2021-09-17,user_42860,La Gen Z vive buscando validación digital sin darse cuenta.,Generación Z y crisis de sentido,positivo,1324,633
2351,2023-03-10,user_14614,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",positivo,14771,2499
2352,2024-12-18,user_95236,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",positivo,12400,3497
2353,2025-05-24,user_40413,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",positivo,11024,1717
2354,2022-08-02,user_88699,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",positivo,5955,1369
2355,2023-08-14,user_91887,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,negativo,6016,1204
2356,2021-07-24,user_90819,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,neutral,16475,2551
2357,2021-10-20,user_99960,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",negativo,8005,446
2358,2022-02-12,user_88405,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,negativo,19776,1342
2359,2023-07-05,user_77398,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,negativo,7887,1727
2360,2023-06-11,user_68906,La vigilancia digital transforma la vida cotidiana sin darnos cuenta.,"Tecnología, IA y autonomía humana",positivo,18609,2366
2361,2024-01-13,user_59206,Siento que la IA decide por mí más de lo que admito.,Generación Z y crisis de sentido,positivo,8464,2779
2362,2024-11-08,user_36254,¿Cómo encontrar sentido cuando todo cambia cada semana?,Generación Z y crisis de sentido,positivo,6108,2118
2363,2025-12-01,user_13530,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",negativo,14284,4716
2364,2025-07-16,user_82259,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",positivo,7839,4190
2365,2023-10-08,user_94450,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",negativo,2246,3846
2366,2024-01-20,user_26566,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,neutral,16197,2578
2367,2023-03-09,user_5269,La hiperconectividad me hace sentir que nada tiene un propósito real.,Generación Z y crisis de sentido,negativo,6313,1431
2368,2023-06-25,user_66544,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",positivo,14630,207
2369,2021-09-30,user_49733,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",neutral,14108,67
2370,2023-06-13,user_52133,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",positivo,14479,1320
2371,2022-03-01,user_45219,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",positivo,8588,4040
2372,2022-10-09,user_35449,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",positivo,14449,2840
2373,2022-03-08,user_69272,TikTok define más mi identidad que cualquier proyecto personal.,"Tecnología, IA y autonomía humana",positivo,1311,4390
2374,2021-01-07,user_2326,A veces siento que vivo entre algoritmos y no entre personas.,Generación Z y crisis de sentido,neutral,5235,3045
2375,2025-10-18,user_38311,A veces siento que vivo entre algoritmos y no entre personas.,"Tecnología, IA y autonomía humana",positivo,9266,814
2376,2023-06-07,user_9239,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",positivo,15593,1604
2377,2021-03-18,user_6293,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,negativo,13957,3973
2378,2021-07-06,user_89731,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",neutral,14000,3130
2379,2021-06-09,user_16395,Los algoritmos saben lo que quiero antes de que yo lo sepa.,Generación Z y crisis de sentido,positivo,17969,1339
2380,2025-03-11,user_8988,Los algoritmos saben lo que quiero antes de que yo lo sepa.,"Tecnología, IA y autonomía humana",positivo,8086,522
2381,2022-08-21,user_58152,Los filtros crean burbujas que limitan mi pensamiento crítico.,"Tecnología, IA y autonomía humana",positivo,13856,903
2382,2024-03-29,user_60323,La comodidad tecnológica parece costar nuestra autonomía.,"Tecnología, IA y autonomía humana",positivo,2722,590
2383,2023-02-10,user_35851,La ansiedad viene de comparar mi vida con lo que veo en redes.,"Tecnología, IA y autonomía humana",neutral,2897,4640
2384,2022-05-18,user_55294,La autenticidad parece imposible en un mundo tan performativo.,"Tecnología, IA y autonomía humana",neutral,7246,4321
2385,2024-02-20,user_75941,"La tecnología me hace eficiente, pero menos consciente.",Generación Z y crisis de sentido,neutral,10790,830
2386,2024-12-30,user_36294,La ansiedad viene de comparar mi vida con lo que veo en redes.,Generación Z y crisis de sentido,positivo,17180,2104
2387,2022-12-22,user_31950,"La tecnología me hace eficiente, pero menos consciente.","Tecnología, IA y autonomía humana",neutral,16145,4135
2388,2021-09-01,user_98893,La hiperconectividad me hace sentir que nada tiene un propósito real.,"Tecnología, IA y autonomía humana",positivo,7203,3440
2389,2023-04-09,user_71942,Cada recomendación automática reduce mi libertad de elección.,Generación Z y crisis de sentido,positivo,7401,3570
2390,2024-05-18,user_71490,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,neutral,11666,415
2391,2021-02-19,user_48002,Los filtros crean burbujas que limitan mi pensamiento crítico.,Generación Z y crisis de sentido,positivo,13956,731
2392,2023-12-13,user_82567,La comodidad tecnológica parece costar nuestra autonomía.,Generación Z y crisis de sentido,neutral,992,1906
