id,fecha,usuario,texto,tema,sentimiento,likes,reposts
2715,2023-11-25,user_2301,Entregamos nuestros datos biométricos por un filtro de orejas de perro.,IA y Pérdida de Autonomía,negativo,40104,14495
2716,2022-12-17,user_39079,Mi 'yo' digital es feliz y exitoso; mi 'yo' real está cansado.,Generación Z y Crisis de Sentido,negativo,37313,4299
2717,2023-12-02,user_3302,¿De qué sirve estar conectado con mil personas si te sientes solo el viernes por la noche?,Generación Z y Crisis de Sentido,neutral,47216,16062
2718,2023-01-11,user_99756,¿De qué sirve estar conectado con mil personas si te sientes solo el viernes por la noche?,Generación Z y Crisis de Sentido,negativo,16122,4481
2719,2023-05-28,user_49957,"Leyendo sobre esto, pienso que la vigilancia algorítmica reduce la complejidad humana a datos.",IA y Pérdida de Autonomía,negativo,12864,1605
2720,2024-03-29,user_19693,"Ya no usamos la tecnología, la tecnología nos usa a nosotros.",IA y Pérdida de Autonomía,neutral,3600,1754
2721,2022-02-07,user_98015,"Desde una perspectiva filosófica, el scroll infinito nos deja exhaustos y vacíos.",Generación Z y Crisis de Sentido,positivo,53979,4917
2722,2023-10-09,user_6224,"El algoritmo no entiende de angustia existencial, solo de retención.",Generación Z y Crisis de Sentido,negativo,10715,3102
2723,2023-12-03,user_87604,Vivimos editando nuestra vida para que encaje en 15 segundos.,Generación Z y Crisis de Sentido,positivo,28606,1096
2724,2023-08-29,user_2803,"Si Byung-Chul Han viera el vacío existencial hoy, estaría aterrorizado.",Generación Z y Crisis de Sentido,neutral,51326,4765
2725,2023-03-06,user_94754,¿De qué sirve estar conectado con mil personas si te sientes solo el viernes por la noche?,Generación Z y Crisis de Sentido,negativo,6649,19
2726,2023-07-10,user_11321,"Como diría Shoshana Zuboff, estamos atrapados en la pérdida de privacidad.",IA y Pérdida de Autonomía,neutral,25666,7481
2727,2022-07-31,user_95575,"El problema no es que las máquinas piensen, sino que los humanos dejemos de hacerlo.",IA y Pérdida de Autonomía,neutral,42621,5785
2728,2023-01-22,user_31817,Nadie habla suficiente de cómo el determinismo tecnológico está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,negativo,31295,11214
2729,2022-11-12,user_84119,El biopoder moldea nuestros deseos sin permiso. Es innegable.,IA y Pérdida de Autonomía,positivo,48585,23026
2730,2022-03-29,user_85506,Nos vendieron libertad y compramos una jaula de oro digital.,IA y Pérdida de Autonomía,neutral,22412,7759
2731,2022-04-23,user_44296,"Ya no usamos la tecnología, la tecnología nos usa a nosotros.",IA y Pérdida de Autonomía,negativo,31516,2685
2732,2023-08-13,user_83019,"No sé si es paranoia, pero el scroll infinito está cambiando la forma en que nos relacionamos. Ya nada es igual.",Generación Z y Crisis de Sentido,positivo,47951,3745
2733,2023-12-02,user_63428,la identidad líquida es exactamente lo que Sartre temía.,Generación Z y Crisis de Sentido,negativo,14959,3298
2734,2022-04-28,user_60345,"Sinceramente, la externalización de la memoria está cambiando la forma en que nos relacionamos. Ya nada es igual.",IA y Pérdida de Autonomía,neutral,33109,8250
2735,2022-10-10,user_29956,"La promesa de la tecnología era conectarnos, la realidad ha sido aislarnos.",Generación Z y Crisis de Sentido,neutral,50060,2774
2736,2023-05-28,user_97199,La pérdida de privacidad mercantiliza nuestra experiencia. Es innegable.,IA y Pérdida de Autonomía,neutral,31711,12384
2737,2023-07-31,user_44377,El determinismo tecnológico socava la democracia silenciosamente. Es innegable.,IA y Pérdida de Autonomía,negativo,524,256
2738,2023-01-27,user_72460,"En el futuro, el acto más rebelde será ser impredecible para el algoritmo.",IA y Pérdida de Autonomía,positivo,30970,9222
2739,2023-01-05,user_797,¿Es la externalización de la memoria el precio inevitable de la modernidad?,IA y Pérdida de Autonomía,neutral,38956,8310
2740,2023-11-15,user_26700,La verdad incómoda es que la servidumbre voluntaria está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,negativo,12882,1496
2741,2023-02-17,user_65472,"Como diría George Orwell, estamos atrapados en el dataismo.",IA y Pérdida de Autonomía,negativo,1778,211
2742,2023-01-16,user_25720,"Irónicamente, la tiranía de la conveniencia está cambiando la forma en que nos relacionamos. Ya nada es igual.",IA y Pérdida de Autonomía,neutral,41637,841
2743,2022-06-15,user_63114,Buscar sentido en un feed de TikTok es como buscar agua en el desierto.,Generación Z y Crisis de Sentido,neutral,27173,12332
2744,2022-06-04,user_71949,Nos vendieron libertad y compramos una jaula de oro digital.,IA y Pérdida de Autonomía,positivo,23105,1589
2745,2022-02-17,user_55291,"Sinceramente, el scroll infinito está cambiando la forma en que nos relacionamos. Ya nada es igual.",Generación Z y Crisis de Sentido,neutral,34817,9625
2746,2023-06-04,user_29539,"Leyendo sobre esto, pienso que la ansiedad social está cambiando la forma en que nos relacionamos. Ya nada es igual.",Generación Z y Crisis de Sentido,negativo,26700,4735
2747,2022-01-12,user_83953,¿Es la cultura del rendimiento el precio inevitable de la modernidad?,Generación Z y Crisis de Sentido,neutral,44982,13890
2748,2022-04-20,user_35473,¿Podremos alguna vez escapar de la externalización de la memoria?,IA y Pérdida de Autonomía,neutral,34244,12055
2749,2022-06-07,user_38051,"No sé si es paranoia, pero la predicción del comportamiento está cambiando la forma en que nos relacionamos. Ya nada es igual.",IA y Pérdida de Autonomía,negativo,59132,12057
2750,2024-04-23,user_50031,La verdadera autonomía es poder desconectarse sin miedo a desaparecer.,IA y Pérdida de Autonomía,neutral,4644,7
2751,2022-01-20,user_17905,"Releyendo a Aldous Huxley, entiendo mejor por qué el biopoder nos afecta tanto.",IA y Pérdida de Autonomía,neutral,23045,11357
2752,2022-05-25,user_96117,la tiranía de la conveniencia es exactamente lo que Jürgen Habermas temía.,IA y Pérdida de Autonomía,neutral,4287,315
2753,2022-01-20,user_1834,El narcisismo digital nos está consumiendo. Es innegable.,Generación Z y Crisis de Sentido,negativo,19071,6480
2754,2023-12-14,user_10866,¿Podremos alguna vez escapar de el sesgo automatizado?,IA y Pérdida de Autonomía,negativo,52450,23438
2755,2023-06-30,user_23038,"El algoritmo no entiende de angustia existencial, solo de retención.",Generación Z y Crisis de Sentido,negativo,23910,515
2756,2022-05-25,user_40139,"Si el algoritmo decide qué veo, ¿quién decide qué pienso?",IA y Pérdida de Autonomía,negativo,29204,885
2757,2023-11-23,user_13517,El biopoder transforma al ciudadano en usuario. Es innegable.,IA y Pérdida de Autonomía,negativo,45243,11583
2758,2024-02-13,user_26933,Vivimos editando nuestra vida para que encaje en 15 segundos.,Generación Z y Crisis de Sentido,positivo,11811,2809
2759,2023-07-02,user_83268,Vivimos editando nuestra vida para que encaje en 15 segundos.,Generación Z y Crisis de Sentido,neutral,31857,11057
2760,2023-04-21,user_46716,Mi 'yo' digital es feliz y exitoso; mi 'yo' real está cansado.,Generación Z y Crisis de Sentido,negativo,29178,7916
2761,2023-05-17,user_33366,"No sé si es paranoia, pero la falta de compromiso está cambiando la forma en que nos relacionamos. Ya nada es igual.",Generación Z y Crisis de Sentido,negativo,8955,4374
2762,2024-01-03,user_36540,¿De qué sirve estar conectado con mil personas si te sientes solo el viernes por la noche?,Generación Z y Crisis de Sentido,negativo,34102,12543
2763,2023-05-08,user_39878,"En el futuro, el acto más rebelde será ser impredecible para el algoritmo.",IA y Pérdida de Autonomía,negativo,29925,4380
2764,2023-12-31,user_21972,"Ya no usamos la tecnología, la tecnología nos usa a nosotros.",IA y Pérdida de Autonomía,neutral,19612,1817
2765,2022-10-29,user_68636,La externalización de la memoria transforma al ciudadano en usuario. Es innegable.,IA y Pérdida de Autonomía,negativo,20053,4681
2766,2022-08-23,user_6101,La hiperconectividad nos impide ser auténticos. Es innegable.,Generación Z y Crisis de Sentido,negativo,57704,23403
2767,2022-08-05,user_47594,el scroll infinito es exactamente lo que Camus temía.,Generación Z y Crisis de Sentido,neutral,38430,7809
2768,2022-10-01,user_691,la tiranía de la conveniencia es exactamente lo que Aldous Huxley temía.,IA y Pérdida de Autonomía,negativo,4198,2086
2769,2022-10-16,user_87485,Zygmunt Bauman ya lo anticipó: la autoexplotación es el gran desafío.,Generación Z y Crisis de Sentido,negativo,1825,597
2770,2023-04-16,user_23923,Vivimos editando nuestra vida para que encaje en 15 segundos.,Generación Z y Crisis de Sentido,negativo,24999,7306
2771,2024-01-18,user_30019,"A veces siento que solo somos perfiles, no personas.",Generación Z y Crisis de Sentido,neutral,4077,988
2772,2023-09-14,user_62924,"A veces siento que solo somos perfiles, no personas.",Generación Z y Crisis de Sentido,negativo,50927,14642
2773,2023-03-24,user_90330,"En el futuro, el acto más rebelde será ser impredecible para el algoritmo.",IA y Pérdida de Autonomía,neutral,31470,1461
2774,2023-05-24,user_34318,El determinismo tecnológico nos vigila sin descanso. Es innegable.,IA y Pérdida de Autonomía,negativo,7991,2971
2775,2022-02-22,user_69001,La verdad incómoda es que el miedo a perderse algo (FOMO) está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,neutral,34606,7442
2776,2024-03-25,user_93099,"Leyendo sobre esto, pienso que la vigilancia algorítmica es el nuevo panóptico.",IA y Pérdida de Autonomía,negativo,13362,3321
2777,2022-04-26,user_49828,"Como diría Mark Fisher, estamos atrapados en la identidad líquida.",Generación Z y Crisis de Sentido,negativo,35660,7332
2778,2022-08-25,user_79911,"Irónicamente, la tiranía de la conveniencia está cambiando la forma en que nos relacionamos. Ya nada es igual.",IA y Pérdida de Autonomía,positivo,47541,9318
2779,2022-02-23,user_64618,"Como diría Sartre, estamos atrapados en el vacío existencial.",Generación Z y Crisis de Sentido,negativo,20228,2146
2780,2022-02-21,user_46915,"Sinceramente, la caja negra de la IA está cambiando la forma en que nos relacionamos. Ya nada es igual.",IA y Pérdida de Autonomía,negativo,57101,28518
2781,2023-08-12,user_81512,La verdad incómoda es que la caja negra de la IA está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,neutral,30044,3758
2782,2023-10-10,user_57495,Buscar sentido en un feed de TikTok es como buscar agua en el desierto.,Generación Z y Crisis de Sentido,negativo,38514,7795
2783,2023-10-26,user_18090,¿Somos conscientes de la caja negra de la IA o simplemente lo aceptamos?,IA y Pérdida de Autonomía,negativo,30761,9941
2784,2022-11-05,user_14440,La verdad incómoda es que la externalización de la memoria está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,negativo,4792,309
2785,2024-03-26,user_12321,Lo más triste de hoy es que la tiranía de la conveniencia está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,negativo,37843,6607
2786,2022-10-09,user_73213,Lo más triste de hoy es que la tiranía del like está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,positivo,59884,8490
2787,2023-02-21,user_32288,Nos vendieron libertad y compramos una jaula de oro digital.,IA y Pérdida de Autonomía,positivo,1524,149
2788,2023-07-20,user_62888,Nos vendieron libertad y compramos una jaula de oro digital.,IA y Pérdida de Autonomía,positivo,58712,8150
2789,2023-04-16,user_68374,La soledad conectada nos roba el futuro. Es innegable.,Generación Z y Crisis de Sentido,positivo,48727,3936
2790,2022-06-24,user_90918,Nos vendieron libertad y compramos una jaula de oro digital.,IA y Pérdida de Autonomía,neutral,5213,2235
2791,2023-04-17,user_30474,Lo más triste de hoy es que el biopoder está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,negativo,18981,5384
2792,2024-01-09,user_17148,La verdadera autonomía es poder desconectarse sin miedo a desaparecer.,IA y Pérdida de Autonomía,negativo,27194,6502
2793,2022-09-04,user_55036,La cultura del rendimiento es una trampa brillante. Es innegable.,Generación Z y Crisis de Sentido,positivo,46835,12469
2794,2024-02-26,user_89946,Es evidente que el burnout generacional está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,negativo,36283,2658
2795,2022-08-03,user_61845,Lo más triste de hoy es que el control social sutil está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,negativo,23943,3855
2796,2022-08-01,user_53424,"En el futuro, el acto más rebelde será ser impredecible para el algoritmo.",IA y Pérdida de Autonomía,negativo,30986,12138
2797,2022-09-12,user_17195,¿Es la tiranía de la conveniencia el precio inevitable de la modernidad?,IA y Pérdida de Autonomía,neutral,55420,8663
2798,2024-04-03,user_39576,El narcisismo digital nos está consumiendo. Es innegable.,Generación Z y Crisis de Sentido,neutral,12360,3328
2799,2022-04-16,user_45453,Nadie habla suficiente de cómo el vacío existencial ha reemplazado a la comunidad real.,Generación Z y Crisis de Sentido,negativo,6853,1992
2800,2022-03-07,user_14312,"Si Mark Fisher viera el narcisismo digital hoy, estaría aterrorizado.",Generación Z y Crisis de Sentido,negativo,56884,2493
2801,2022-11-01,user_3425,Lo más triste de hoy es que la tiranía del like está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,negativo,5019,2137
2802,2022-02-02,user_15892,Me preocupa que el scroll infinito está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,positivo,59306,12595
2803,2023-07-23,user_19490,"La promesa de la tecnología era conectarnos, la realidad ha sido aislarnos.",Generación Z y Crisis de Sentido,negativo,34740,14155
2804,2024-05-19,user_57825,La tiranía de la conveniencia nos vigila sin descanso. Es innegable.,IA y Pérdida de Autonomía,positivo,59593,27231
2805,2024-05-08,user_51227,Nos vendieron libertad y compramos una jaula de oro digital.,IA y Pérdida de Autonomía,negativo,26692,4198
2806,2022-01-09,user_59972,Vivimos editando nuestra vida para que encaje en 15 segundos.,Generación Z y Crisis de Sentido,negativo,9953,1713
2807,2024-05-27,user_91928,"No es depresión, es la reacción lógica a un mundo sin propósito claro.",Generación Z y Crisis de Sentido,positivo,51223,21133
2808,2023-05-25,user_25623,Mi 'yo' digital es feliz y exitoso; mi 'yo' real está cansado.,Generación Z y Crisis de Sentido,neutral,10885,2574
2809,2023-09-10,user_10757,la tiranía del like es exactamente lo que Mark Fisher temía.,Generación Z y Crisis de Sentido,neutral,1818,483
2810,2022-02-25,user_76028,la hiperconectividad es exactamente lo que Lipovetsky temía.,Generación Z y Crisis de Sentido,neutral,2810,175
2811,2022-06-29,user_47944,la precariedad emocional es exactamente lo que Byung-Chul Han temía.,Generación Z y Crisis de Sentido,neutral,24900,4668
2812,2024-04-08,user_60849,"El algoritmo no entiende de angustia existencial, solo de retención.",Generación Z y Crisis de Sentido,positivo,57244,25494
2813,2023-01-17,user_28699,La verdad incómoda es que la hiperconectividad está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,negativo,36447,3475
2814,2023-05-01,user_77807,"Sinceramente, el biopoder mercantiliza nuestra experiencia.",IA y Pérdida de Autonomía,neutral,4274,72
2815,2023-12-25,user_3550,Lipovetsky ya lo anticipó: el scroll infinito es el gran desafío.,Generación Z y Crisis de Sentido,neutral,9853,2110
2816,2022-09-30,user_4515,¿Es la cultura del rendimiento el precio inevitable de la modernidad?,Generación Z y Crisis de Sentido,neutral,29928,5299
2817,2022-10-28,user_46141,La ansiedad social nos está consumiendo. Es innegable.,Generación Z y Crisis de Sentido,positivo,43238,20835
2818,2024-04-01,user_84101,"Desde una perspectiva filosófica, la tiranía del like está cambiando la forma en que nos relacionamos. Ya nada es igual.",Generación Z y Crisis de Sentido,neutral,17610,5356
2819,2022-12-19,user_86992,La falta de compromiso ha reemplazado a la comunidad real. Es innegable.,Generación Z y Crisis de Sentido,negativo,20165,866
2820,2022-06-17,user_2039,La verdad incómoda es que la hiperconectividad está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,neutral,42433,18711
2821,2023-11-02,user_86138,"Irónicamente, el narcisismo digital ha reemplazado a la comunidad real.",Generación Z y Crisis de Sentido,neutral,28522,9000
2822,2023-09-27,user_23204,"La IA no crea, solo recicla lo que ya fuimos. ¿Dónde queda la novedad humana?",IA y Pérdida de Autonomía,negativo,12677,2862
2823,2022-01-07,user_88336,"No sé si es paranoia, pero la servidumbre voluntaria es el nuevo panóptico.",IA y Pérdida de Autonomía,neutral,57128,1562
2824,2022-02-22,user_18647,"Sinceramente, la identidad líquida está cambiando la forma en que nos relacionamos. Ya nada es igual.",Generación Z y Crisis de Sentido,positivo,14144,6504
2825,2023-12-13,user_8805,¿Es la cultura del rendimiento el precio inevitable de la modernidad?,Generación Z y Crisis de Sentido,neutral,18912,2013
2826,2024-05-02,user_28239,"Leyendo sobre esto, pienso que el determinismo tecnológico está cambiando la forma en que nos relacionamos. Ya nada es igual.",IA y Pérdida de Autonomía,positivo,59972,23503
2827,2024-03-26,user_7912,Mark Fisher ya lo anticipó: la cultura del rendimiento es el gran desafío.,Generación Z y Crisis de Sentido,negativo,52461,15557
2828,2023-08-01,user_33458,"Sinceramente, la tiranía del like está cambiando la forma en que nos relacionamos. Ya nada es igual.",Generación Z y Crisis de Sentido,negativo,36303,12121
2829,2022-05-17,user_23481,la pérdida de privacidad es exactamente lo que Shoshana Zuboff temía.,IA y Pérdida de Autonomía,negativo,34949,5617
2830,2024-02-01,user_69952,¿Hasta qué punto la vigilancia algorítmica define quiénes somos?,IA y Pérdida de Autonomía,positivo,53228,12192
2831,2023-07-26,user_6291,La verdad incómoda es que el burnout generacional nos roba el futuro.,Generación Z y Crisis de Sentido,neutral,24474,5117
2832,2024-04-28,user_33151,Es evidente que la validación externa está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,negativo,50001,5834
2833,2023-01-11,user_64192,"Desde una perspectiva filosófica, la pérdida de privacidad está cambiando la forma en que nos relacionamos. Ya nada es igual.",IA y Pérdida de Autonomía,negativo,49921,5006
2834,2024-02-03,user_97130,"Ya no usamos la tecnología, la tecnología nos usa a nosotros.",IA y Pérdida de Autonomía,neutral,21958,10970
2835,2023-05-27,user_63971,La tiranía de la conveniencia nos vigila sin descanso. Es innegable.,IA y Pérdida de Autonomía,negativo,20305,2785
2836,2022-11-11,user_51590,"Releyendo a Heidegger, entiendo mejor por qué la externalización de la memoria nos afecta tanto.",IA y Pérdida de Autonomía,negativo,20949,744
2837,2023-04-29,user_62379,"No sé si es paranoia, pero el dataismo transforma al ciudadano en usuario.",IA y Pérdida de Autonomía,negativo,10704,3818
2838,2023-06-06,user_70515,"Si el algoritmo decide qué veo, ¿quién decide qué pienso?",IA y Pérdida de Autonomía,negativo,12357,3278
2839,2024-01-06,user_98019,"Como diría Byung-Chul Han, estamos atrapados en la ansiedad social.",Generación Z y Crisis de Sentido,neutral,51627,490
2840,2022-03-11,user_74995,"No sé si es paranoia, pero el control social sutil está cambiando la forma en que nos relacionamos. Ya nada es igual.",IA y Pérdida de Autonomía,neutral,45957,18273
2841,2024-05-02,user_2570,¿Podremos alguna vez escapar de la autoexplotación?,Generación Z y Crisis de Sentido,neutral,16439,2505
2842,2023-11-18,user_84662,"Releyendo a Shoshana Zuboff, entiendo mejor por qué el determinismo tecnológico nos afecta tanto.",IA y Pérdida de Autonomía,neutral,15229,5081
2843,2023-07-27,user_40574,Me preocupa que la cultura del rendimiento está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,positivo,14026,6844
2844,2024-05-10,user_26752,"Desde una perspectiva filosófica, la predicción del comportamiento está cambiando la forma en que nos relacionamos. Ya nada es igual.",IA y Pérdida de Autonomía,positivo,43146,3869
2845,2023-06-27,user_13178,¿Podremos alguna vez escapar de la predicción del comportamiento?,IA y Pérdida de Autonomía,negativo,25197,2242
2846,2022-10-25,user_44366,Buscar sentido en un feed de TikTok es como buscar agua en el desierto.,Generación Z y Crisis de Sentido,neutral,58807,3320
2847,2024-02-27,user_99241,Me preocupa que la predicción del comportamiento nos vigila sin descanso.,IA y Pérdida de Autonomía,negativo,45538,14254
2848,2023-02-14,user_53077,La verdad incómoda es que el vacío existencial está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,neutral,8101,63
2849,2023-07-06,user_41268,Nadie habla suficiente de cómo la servidumbre voluntaria está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,neutral,40498,16138
2850,2023-05-03,user_60806,Vivimos editando nuestra vida para que encaje en 15 segundos.,Generación Z y Crisis de Sentido,negativo,14507,3742
2851,2022-11-25,user_40751,La vigilancia algorítmica amenaza nuestro libre albedrío. Es innegable.,IA y Pérdida de Autonomía,negativo,8346,719
2852,2022-07-23,user_28258,"Desde una perspectiva filosófica, el burnout generacional nos deja exhaustos y vacíos.",Generación Z y Crisis de Sentido,negativo,38733,9740
2853,2023-08-15,user_94921,Lo más triste de hoy es que el dataismo está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,neutral,48763,12280
2854,2023-03-22,user_91800,"A veces siento que solo somos perfiles, no personas.",Generación Z y Crisis de Sentido,negativo,12207,1767
2855,2023-11-29,user_60806,Es evidente que el determinismo tecnológico socava la democracia silenciosamente.,IA y Pérdida de Autonomía,neutral,10304,3463
2856,2022-05-05,user_41986,Me preocupa que la vigilancia algorítmica está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,neutral,58059,7701
2857,2022-07-27,user_63857,La identidad líquida es el nuevo opio del pueblo. Es innegable.,Generación Z y Crisis de Sentido,neutral,50700,24904
2858,2023-11-15,user_636,"El problema no es que las máquinas piensen, sino que los humanos dejemos de hacerlo.",IA y Pérdida de Autonomía,neutral,56165,19505
2859,2022-05-26,user_90054,"Si el algoritmo decide qué veo, ¿quién decide qué pienso?",IA y Pérdida de Autonomía,negativo,36301,15895
2860,2024-02-03,user_64437,la externalización de la memoria es exactamente lo que Shoshana Zuboff temía.,IA y Pérdida de Autonomía,negativo,25481,2202
2861,2023-10-15,user_46764,Lo más triste de hoy es que la autoexplotación está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,neutral,8333,3543
2862,2023-02-01,user_15033,Lo más triste de hoy es que la predicción del comportamiento está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,neutral,44113,18040
2863,2023-12-11,user_16505,"Desde una perspectiva filosófica, la ansiedad social es el nuevo opio del pueblo.",Generación Z y Crisis de Sentido,neutral,5873,541
2864,2024-01-16,user_44109,"Releyendo a Shoshana Zuboff, entiendo mejor por qué la vigilancia algorítmica nos afecta tanto.",IA y Pérdida de Autonomía,negativo,36128,14364
2865,2022-08-01,user_83710,Me preocupa que la tiranía del like está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,neutral,24313,6313
2866,2023-10-20,user_15399,Me preocupa que la identidad líquida convierte todo en mercancía.,Generación Z y Crisis de Sentido,negativo,49181,23325
2867,2022-10-22,user_50648,Lo más triste de hoy es que la tiranía del like está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,negativo,30117,2234
2868,2022-02-05,user_56302,"Desde una perspectiva filosófica, el scroll infinito está cambiando la forma en que nos relacionamos. Ya nada es igual.",Generación Z y Crisis de Sentido,neutral,16899,6374
2869,2023-09-18,user_23367,"La promesa de la tecnología era conectarnos, la realidad ha sido aislarnos.",Generación Z y Crisis de Sentido,negativo,43035,16424
2870,2022-03-04,user_13313,El biopoder transforma al ciudadano en usuario. Es innegable.,IA y Pérdida de Autonomía,negativo,5954,1005
2871,2023-07-17,user_50477,Aldous Huxley ya lo anticipó: el determinismo tecnológico es el gran desafío.,IA y Pérdida de Autonomía,negativo,57228,23611
2872,2022-07-03,user_11413,"Sinceramente, la autoexplotación es una trampa brillante.",Generación Z y Crisis de Sentido,negativo,29760,2735
2873,2022-06-14,user_57105,¿Somos conscientes de la cultura del rendimiento o simplemente lo aceptamos?,Generación Z y Crisis de Sentido,neutral,18184,3936
2874,2023-04-16,user_51565,La verdad incómoda es que la hiperconectividad está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,negativo,35025,3475
2875,2023-11-10,user_5918,"El algoritmo no entiende de angustia existencial, solo de retención.",Generación Z y Crisis de Sentido,negativo,38004,7275
2876,2022-11-18,user_55606,¿Podremos alguna vez escapar de la soledad conectada?,Generación Z y Crisis de Sentido,negativo,36779,10805
2877,2022-04-13,user_23703,¿De qué sirve estar conectado con mil personas si te sientes solo el viernes por la noche?,Generación Z y Crisis de Sentido,positivo,42305,15098
2878,2023-05-13,user_43770,Me preocupa que el vacío existencial está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,negativo,47491,6540
2879,2022-08-04,user_10425,El sesgo automatizado es el nuevo panóptico. Es innegable.,IA y Pérdida de Autonomía,negativo,39889,2849
2880,2023-01-24,user_87475,Es evidente que el control social sutil está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,negativo,58686,20817
2881,2022-10-23,user_40639,Shoshana Zuboff ya lo anticipó: la caja negra de la IA es el gran desafío.,IA y Pérdida de Autonomía,negativo,8131,3249
2882,2022-02-11,user_8134,¿Es realmente una elección si tres opciones fueron preseleccionadas por un código?,IA y Pérdida de Autonomía,negativo,4076,881
2883,2022-11-04,user_17775,¿Es la caja negra de la IA el precio inevitable de la modernidad?,IA y Pérdida de Autonomía,negativo,46105,7929
2884,2023-07-11,user_27692,Es evidente que el control social sutil está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,negativo,27720,9359
2885,2022-12-16,user_87767,Lo más triste de hoy es que la tiranía de la conveniencia está cambiando la forma en que nos relacionamos. Ya nada es igual.,IA y Pérdida de Autonomía,negativo,58358,26241
2886,2024-02-08,user_71585,"Si Byung-Chul Han viera la hiperconectividad hoy, estaría aterrorizado.",Generación Z y Crisis de Sentido,negativo,4021,881
2887,2023-06-28,user_58128,Entregamos nuestros datos biométricos por un filtro de orejas de perro.,IA y Pérdida de Autonomía,negativo,41627,19874
2888,2023-06-09,user_32709,"Leyendo sobre esto, pienso que el burnout generacional crea un abismo inmensurable.",Generación Z y Crisis de Sentido,neutral,4167,1307
2889,2024-05-26,user_105,Es evidente que el narcisismo digital es la enfermedad del siglo XXI.,Generación Z y Crisis de Sentido,negativo,37629,764
2890,2023-02-22,user_14702,Hemos cambiado la eternidad por la viralidad momentánea.,Generación Z y Crisis de Sentido,neutral,8468,1713
2891,2024-05-27,user_79430,La pérdida de privacidad moldea nuestros deseos sin permiso. Es innegable.,IA y Pérdida de Autonomía,positivo,16416,3956
2892,2023-07-22,user_29213,"A veces siento que solo somos perfiles, no personas.",Generación Z y Crisis de Sentido,negativo,28284,6390
2893,2022-02-04,user_79324,La tiranía del like nos está consumiendo. Es innegable.,Generación Z y Crisis de Sentido,negativo,36778,3473
2894,2024-02-07,user_95588,Es evidente que el narcisismo digital está cambiando la forma en que nos relacionamos. Ya nada es igual.,Generación Z y Crisis de Sentido,negativo,46817,3688
2895,2023-06-04,user_85495,"Desde una perspectiva filosófica, el dataismo moldea nuestros deseos sin permiso.",IA y Pérdida de Autonomía,negativo,56168,12981
2896,2022-05-09,user_76650,¿Hasta qué punto el sesgo automatizado define quiénes somos?,IA y Pérdida de Autonomía,neutral,53461,12427
2897,2022-12-08,user_39198,"El problema no es que las máquinas piensen, sino que los humanos dejemos de hacerlo.",IA y Pérdida de Autonomía,negativo,30069,14777
2898,2023-08-19,user_33024,¿Podremos alguna vez escapar de la hiperconectividad?,Generación Z y Crisis de Sentido,negativo,32123,455
2899,2022-10-15,user_33997,"Si Sartre viera el miedo a perderse algo (FOMO) hoy, estaría aterrorizado.",Generación Z y Crisis de Sentido,negativo,47314,3147
2900,2022-12-27,user_26277,Me preocupa que la caja negra de la IA amenaza nuestro libre albedrío.,IA y Pérdida de Autonomía,negativo,59840,11156
